OTU ID,RDYS_1,RDYS_2,RDYS_3,RDYS_4,RDYS_5
ASV_8028,0,0,0,0,0
ASV_8029,0,0,0,0,4
ASV_8030,0,0,0,0,0
ASV_8032,0,0,0,0,0
ASV_8033,0,0,0,0,8
ASV_8036,0,0,0,0,0
ASV_8039,0,0,7,0,0
ASV_8040,0,0,0,3,0
ASV_8041,18,0,0,0,3
ASV_8044,0,0,0,0,0
ASV_8045,0,0,0,0,0
ASV_8046,0,0,13,0,0
ASV_8047,0,8,0,0,6
ASV_8048,0,0,0,0,0
ASV_8049,0,0,0,0,0
ASV_8050,0,0,0,0,0
ASV_8051,0,0,0,0,0
ASV_8052,0,0,0,0,0
ASV_8053,0,0,0,0,0
ASV_8054,0,0,0,0,2
ASV_8055,0,0,0,21,0
ASV_8056,0,0,0,0,0
ASV_8058,3,4,4,5,1
ASV_8060,0,0,0,0,0
ASV_8061,0,0,0,0,0
ASV_8065,0,4,0,0,0
ASV_8066,0,0,3,0,0
ASV_8067,0,0,0,0,0
ASV_8068,0,0,0,0,0
ASV_8069,0,0,3,0,0
ASV_8070,0,0,0,13,0
ASV_8071,0,0,0,4,0
ASV_8072,0,9,0,0,0
ASV_8073,0,0,0,0,0
ASV_8074,0,0,0,0,0
ASV_8076,12,1,6,3,10
ASV_8077,0,0,0,0,0
ASV_8078,0,0,0,0,0
ASV_8079,0,0,0,0,0
ASV_8080,4,0,0,0,0
ASV_8081,0,0,0,0,0
ASV_8082,0,0,0,0,0
ASV_8083,0,0,0,0,0
ASV_8084,0,0,0,0,0
ASV_8087,0,0,0,0,0
ASV_8088,0,0,0,0,0
ASV_8089,0,0,0,0,0
ASV_8090,0,0,0,0,0
ASV_8091,0,0,0,0,4
ASV_8092,0,0,0,0,0
ASV_8093,0,0,0,0,0
ASV_8094,0,0,0,0,0
ASV_8097,0,0,0,0,4
ASV_8098,0,0,0,0,0
ASV_8099,0,0,0,0,0
ASV_8100,0,0,6,6,10
ASV_8101,0,0,0,0,0
ASV_8103,0,0,0,0,0
ASV_8104,4,0,0,0,0
ASV_8105,0,0,0,0,0
ASV_8106,0,0,0,0,0
ASV_8107,0,0,0,0,0
ASV_8110,0,0,0,0,0
ASV_8111,0,0,0,0,0
ASV_8113,0,0,0,0,0
ASV_8115,0,0,0,0,0
ASV_8117,0,0,0,0,0
ASV_8118,0,0,0,0,0
ASV_8120,0,0,0,0,0
ASV_8121,0,0,0,0,0
ASV_8122,0,0,0,0,0
ASV_8123,0,0,0,0,0
ASV_8124,0,0,0,3,0
ASV_8125,4,0,0,0,0
ASV_8126,0,0,0,0,0
ASV_8127,0,0,0,0,0
ASV_8129,3,0,0,0,0
ASV_8131,0,0,0,0,0
ASV_8133,0,0,0,0,0
ASV_8134,0,0,0,0,0
ASV_8135,0,0,0,0,0
ASV_8136,0,0,0,0,0
ASV_8137,0,0,0,0,0
ASV_8138,0,0,0,0,0
ASV_8139,0,0,0,0,0
ASV_8140,0,0,0,0,0
ASV_8141,0,0,0,0,0
ASV_8142,0,0,0,0,0
ASV_8144,0,0,0,0,0
ASV_8145,0,0,0,0,0
ASV_8146,0,0,0,0,0
ASV_8147,0,23,0,13,0
ASV_8148,0,0,0,0,0
ASV_8149,0,0,0,3,0
ASV_8150,0,0,0,0,0
ASV_8151,0,0,0,0,0
ASV_8153,0,0,0,0,0
ASV_8155,0,0,2,0,0
ASV_8158,0,0,0,0,0
ASV_8159,0,0,0,0,0
ASV_8162,0,0,0,0,0
ASV_8164,0,0,0,0,0
ASV_8165,0,2,0,0,0
ASV_8166,0,0,0,0,0
ASV_8167,0,0,0,0,0
ASV_8168,0,0,0,0,0
ASV_8169,0,0,0,0,0
ASV_8170,0,21,0,0,0
ASV_8173,0,1,8,2,1
ASV_8174,0,0,0,0,0
ASV_8176,0,0,3,0,0
ASV_8178,0,0,0,0,0
ASV_8181,0,0,0,0,0
ASV_8182,0,0,0,0,0
ASV_8183,0,0,0,0,0
ASV_8185,0,0,0,0,0
ASV_8186,0,0,0,0,2
ASV_8187,0,0,0,0,0
ASV_8188,0,0,0,0,0
ASV_8189,0,0,0,0,0
ASV_8190,0,0,0,0,0
ASV_8192,0,0,0,0,0
ASV_8195,0,0,0,0,0
ASV_8196,0,0,0,0,0
ASV_8197,0,0,0,0,0
ASV_8198,0,0,0,10,0
ASV_8201,0,0,0,0,0
ASV_8202,0,0,0,0,0
ASV_8203,0,0,0,0,0
ASV_8204,0,0,0,0,0
ASV_8205,0,0,0,0,0
ASV_8206,0,0,0,0,0
ASV_8207,0,0,0,0,0
ASV_8208,0,0,0,0,0
ASV_8210,0,0,0,0,0
ASV_8211,0,0,0,0,0
ASV_8212,0,0,0,0,0
ASV_8213,0,0,0,0,0
ASV_8215,0,0,0,0,0
ASV_8216,0,0,0,0,0
ASV_8217,0,0,0,0,0
ASV_8218,0,0,0,0,3
ASV_8219,0,0,0,0,0
ASV_8220,0,0,0,0,0
ASV_8221,0,0,0,0,0
ASV_8225,0,0,0,0,0
ASV_8226,0,0,0,0,0
ASV_8228,0,0,3,0,0
ASV_8232,0,0,0,0,0
ASV_8233,0,0,0,0,0
ASV_8235,3,0,0,0,0
ASV_8237,0,0,0,0,0
ASV_8239,0,0,0,0,0
ASV_8241,0,0,0,0,0
ASV_8242,0,0,0,0,0
ASV_8243,0,0,0,0,0
ASV_8244,0,0,0,0,0
ASV_8246,0,0,0,0,0
ASV_8247,0,0,0,0,0
ASV_8248,0,0,0,0,0
ASV_8250,0,0,0,0,0
ASV_8251,0,0,0,0,0
ASV_8252,0,3,0,0,0
ASV_8253,0,0,0,0,0
ASV_8254,0,0,0,0,0
ASV_8256,0,0,0,0,0
ASV_8257,0,0,0,0,0
ASV_8258,0,0,0,0,0
ASV_8259,0,0,0,0,4
ASV_8260,0,0,0,0,0
ASV_8261,0,0,0,0,0
ASV_8264,0,0,2,0,0
ASV_8265,0,0,0,0,0
ASV_8266,0,0,0,0,0
ASV_8267,0,0,0,0,0
ASV_8269,0,0,0,0,0
ASV_8270,0,0,0,0,0
ASV_8275,0,0,0,0,0
ASV_8276,0,0,0,0,0
ASV_8277,0,0,0,0,0
ASV_8278,0,0,0,0,0
ASV_8281,0,0,0,0,0
ASV_8282,0,0,0,3,0
ASV_8283,0,0,0,0,0
ASV_8284,0,0,0,0,0
ASV_8285,0,0,0,0,0
ASV_8286,0,0,0,0,0
ASV_8287,0,0,0,0,2
ASV_8288,0,0,0,12,0
ASV_8289,0,0,0,0,0
ASV_8291,0,0,0,0,0
ASV_8292,0,0,0,0,0
ASV_8293,0,0,0,0,0
ASV_8294,9,0,0,0,0
ASV_8295,0,35,0,0,0
ASV_8298,0,2,0,0,0
ASV_8299,0,0,0,0,0
ASV_8300,0,0,0,0,0
ASV_8301,0,0,0,0,0
ASV_8302,0,0,0,0,2
ASV_8303,0,0,0,0,0
ASV_8304,0,0,0,0,0
ASV_8305,0,0,0,0,9
ASV_8306,2,0,0,0,0
ASV_8307,0,3,0,0,0
ASV_8308,0,0,0,0,0
ASV_8309,0,0,0,0,0
ASV_8310,0,0,0,0,0
ASV_8311,0,0,0,0,0
ASV_8312,0,0,0,14,0
ASV_8313,0,0,0,0,0
ASV_8314,0,0,0,0,0
ASV_8316,0,0,0,0,0
ASV_8317,0,0,0,0,0
ASV_8318,0,0,0,0,0
ASV_8319,0,0,0,0,0
ASV_8320,0,0,0,0,0
ASV_8321,0,0,0,0,0
ASV_8323,0,0,0,0,0
ASV_8325,0,0,0,0,4
ASV_8326,0,0,0,0,0
ASV_8327,0,0,0,0,0
ASV_8328,0,0,0,0,0
ASV_8329,0,0,0,0,0
ASV_8331,0,0,0,0,0
ASV_8332,0,0,0,4,0
ASV_8333,0,0,0,0,0
ASV_8335,0,0,0,0,0
ASV_8336,0,0,0,0,0
ASV_8337,0,0,0,0,0
ASV_8338,0,0,0,0,0
ASV_8340,0,0,0,0,0
ASV_8341,0,0,0,0,0
ASV_8342,0,0,0,0,0
ASV_8343,0,0,0,0,0
ASV_8344,0,4,0,0,0
ASV_8346,0,0,0,0,0
ASV_8347,2,0,0,0,0
ASV_8348,0,0,0,0,0
ASV_8349,0,0,2,0,0
ASV_8350,0,0,0,0,2
ASV_8351,0,0,0,0,0
ASV_8354,2,0,0,0,0
ASV_8356,0,0,0,0,0
ASV_8357,0,0,0,0,0
ASV_8358,0,0,0,0,0
ASV_8359,0,0,0,0,0
ASV_8362,0,0,0,0,0
ASV_8363,0,0,0,0,0
ASV_8364,0,0,0,0,0
ASV_8366,0,0,0,0,0
ASV_8367,0,0,0,0,0
ASV_8368,0,0,0,0,0
ASV_8370,0,0,0,0,0
ASV_8371,0,0,0,0,0
ASV_8372,0,0,0,0,0
ASV_8373,0,0,0,0,0
ASV_8374,0,0,0,0,0
ASV_8375,0,0,0,0,0
ASV_8376,0,0,0,0,0
ASV_8377,0,0,0,0,0
ASV_8378,0,0,0,0,0
ASV_8379,0,0,0,0,0
ASV_8380,0,0,0,0,0
ASV_8383,2,0,0,0,0
ASV_8384,0,0,0,0,0
ASV_8385,0,0,0,0,2
ASV_8387,0,0,0,0,10
ASV_8388,0,0,0,0,0
ASV_8389,0,3,0,0,0
ASV_8390,0,0,0,0,0
ASV_8393,0,0,0,0,0
ASV_8394,0,0,0,14,10
ASV_8395,0,4,0,0,0
ASV_8396,0,0,0,0,0
ASV_8397,0,0,0,0,0
ASV_8398,0,0,0,0,0
ASV_8399,0,0,0,0,0
ASV_8400,0,0,0,4,0
ASV_8401,0,0,0,0,0
ASV_8402,0,0,0,0,0
ASV_8404,3,0,0,0,0
ASV_8405,14,16,12,12,0
ASV_8406,0,0,0,0,0
ASV_8408,0,0,0,0,0
ASV_8409,0,0,0,0,0
ASV_8410,0,0,0,0,0
ASV_8411,0,0,0,0,0
ASV_8413,0,0,0,0,0
ASV_8414,0,0,0,0,0
ASV_8415,0,0,0,0,0
ASV_8417,0,0,0,0,0
ASV_8418,0,0,0,0,0
ASV_8419,0,0,0,0,0
ASV_8420,0,0,0,0,0
ASV_8421,0,0,0,0,0
ASV_8422,0,0,0,0,0
ASV_8423,0,0,0,0,0
ASV_8424,0,0,0,0,0
ASV_8425,6,11,0,0,0
ASV_8426,0,0,0,0,0
ASV_8428,0,0,0,0,0
ASV_8429,0,0,7,0,0
ASV_8435,0,0,0,0,0
ASV_8436,0,0,0,0,0
ASV_8437,0,0,0,2,0
ASV_8438,0,0,0,0,0
ASV_8440,0,0,0,0,0
ASV_8441,0,0,0,0,0
ASV_8442,0,0,0,0,0
ASV_8443,0,0,0,0,0
ASV_8445,0,0,0,0,0
ASV_8446,0,0,0,0,0
ASV_8447,0,0,0,0,0
ASV_8448,0,0,0,9,0
ASV_8449,0,0,0,0,6
ASV_8450,0,0,0,0,0
ASV_8451,0,0,0,0,0
ASV_8453,0,0,0,0,0
ASV_8455,0,0,0,0,0
ASV_8456,0,0,0,0,16
ASV_8459,0,0,0,0,0
ASV_8461,0,10,0,5,0
ASV_8463,0,0,0,0,0
ASV_8464,0,0,0,0,0
ASV_8465,0,0,0,0,0
ASV_8466,0,0,0,0,2
ASV_8468,0,0,0,0,0
ASV_8469,0,0,0,0,0
ASV_8470,18,0,0,0,0
ASV_8473,0,0,0,0,0
ASV_8474,0,0,0,0,0
ASV_8475,0,0,0,0,0
ASV_8476,0,3,0,0,0
ASV_8477,0,0,0,0,0
ASV_8478,3,0,0,0,0
ASV_8481,0,0,0,0,0
ASV_8482,0,0,0,0,0
ASV_8483,0,0,0,0,0
ASV_8484,0,0,6,0,0
ASV_8485,0,0,0,0,0
ASV_8487,0,0,0,0,0
ASV_8488,0,0,0,0,0
ASV_8490,0,0,0,5,0
ASV_8491,0,0,0,0,0
ASV_8492,0,0,0,0,4
ASV_8493,0,0,0,0,0
ASV_8495,0,0,0,0,0
ASV_8496,0,0,0,0,0
ASV_8497,0,0,0,0,0
ASV_8498,0,0,0,0,0
ASV_8499,0,0,0,0,0
ASV_8501,27,39,55,11,15
ASV_8502,0,0,0,0,0
ASV_8503,0,0,0,0,0
ASV_8504,3,0,0,0,0
ASV_8505,0,0,0,0,0
ASV_8507,0,0,0,0,0
ASV_8508,0,0,0,0,0
ASV_8511,0,0,0,0,0
ASV_8512,0,0,0,0,0
ASV_8513,0,0,0,0,0
ASV_8514,0,0,0,0,0
ASV_8516,0,0,0,0,0
ASV_8518,0,0,0,0,0
ASV_8520,0,0,0,0,0
ASV_8521,0,0,0,0,0
ASV_8523,0,0,0,0,0
ASV_8524,0,0,0,0,0
ASV_8526,0,0,0,0,4
ASV_8527,0,0,0,0,0
ASV_8528,0,0,8,0,0
ASV_8529,0,0,0,0,0
ASV_8530,0,20,26,36,22
ASV_8531,0,0,0,0,0
ASV_8538,0,0,0,0,0
ASV_8539,0,0,0,0,0
ASV_8540,0,0,0,0,0
ASV_8542,0,0,0,0,0
ASV_8543,0,0,0,0,0
ASV_8544,0,0,26,0,0
ASV_8545,0,0,0,0,0
ASV_8546,0,0,0,0,0
ASV_8547,0,0,0,0,0
ASV_8549,0,0,0,0,0
ASV_8550,0,0,4,0,0
ASV_8551,0,0,0,0,0
ASV_8552,0,0,0,0,0
ASV_8553,0,0,0,0,0
ASV_8555,0,0,0,0,0
ASV_8556,0,0,0,0,0
ASV_8558,0,0,0,0,0
ASV_8559,0,0,0,0,3
ASV_8560,2,0,0,0,0
ASV_8561,0,0,0,0,5
ASV_8563,0,0,0,0,11
ASV_8564,0,0,0,0,0
ASV_8565,0,0,0,0,0
ASV_8566,0,0,0,1,0
ASV_8568,0,0,0,0,0
ASV_8570,0,0,0,0,0
ASV_8571,0,0,0,0,0
ASV_8572,0,0,0,0,0
ASV_8573,0,0,0,0,0
ASV_8575,0,0,0,0,0
ASV_8576,3,5,9,7,8
ASV_8581,0,0,0,0,0
ASV_8582,0,0,0,0,0
ASV_8583,4,0,0,0,0
ASV_8585,4,0,0,0,0
ASV_8586,0,0,0,0,0
ASV_8587,0,0,0,0,0
ASV_8588,0,0,0,0,0
ASV_8589,0,0,0,0,0
ASV_8591,0,0,0,0,0
ASV_8592,0,0,0,0,0
ASV_8594,0,0,0,0,0
ASV_8595,0,0,0,0,0
ASV_8596,0,0,0,0,0
ASV_8598,0,0,0,0,0
ASV_8600,0,0,0,0,0
ASV_8601,21,0,0,0,0
ASV_8602,0,0,0,0,0
ASV_8603,0,0,0,0,0
ASV_8604,0,0,0,0,0
ASV_8605,0,0,0,0,0
ASV_8606,0,0,0,0,0
ASV_8607,0,0,0,0,0
ASV_8608,0,0,0,0,0
ASV_8610,0,0,0,0,10
ASV_8612,0,0,0,0,0
ASV_8613,0,0,0,0,0
ASV_8614,0,0,0,0,0
ASV_8615,0,0,0,0,0
ASV_8616,0,0,0,0,0
ASV_8617,3,0,0,0,0
ASV_8619,0,0,0,0,0
ASV_8620,0,0,0,0,0
ASV_8621,0,0,0,0,0
ASV_8623,0,0,0,3,0
ASV_8624,0,0,0,0,0
ASV_8626,0,0,0,0,0
ASV_8628,0,0,0,0,0
ASV_8630,0,0,0,0,5
ASV_8631,0,0,0,0,0
ASV_8632,0,0,0,2,0
ASV_8633,3,0,0,0,0
ASV_8634,0,0,0,0,0
ASV_8635,0,0,0,0,0
ASV_8637,0,0,0,0,0
ASV_8639,0,0,0,0,0
ASV_8641,0,4,0,0,0
ASV_8643,0,0,0,0,0
ASV_8644,0,0,0,0,0
ASV_8645,0,0,0,0,0
ASV_8647,0,0,0,0,0
ASV_8648,0,0,0,0,0
ASV_8649,0,0,0,0,0
ASV_8651,0,0,0,0,0
ASV_8652,0,0,0,0,0
ASV_8653,9,0,0,0,0
ASV_8654,0,0,0,0,0
ASV_8655,0,5,0,0,0
ASV_8656,0,0,0,0,0
ASV_8658,0,0,0,0,0
ASV_8659,0,0,0,0,0
ASV_8660,0,0,0,0,0
ASV_8661,0,0,0,0,0
ASV_8662,0,0,0,0,0
ASV_8663,0,2,0,0,0
ASV_8664,0,0,0,0,0
ASV_8666,0,0,10,0,0
ASV_8668,0,0,0,0,0
ASV_8669,0,0,0,0,0
ASV_8670,0,0,0,0,0
ASV_8671,0,0,0,0,0
ASV_8672,0,0,0,0,0
ASV_8674,0,0,0,0,0
ASV_8675,0,0,0,0,0
ASV_8676,2,0,10,0,0
ASV_8677,0,2,0,0,0
ASV_8678,0,0,0,0,0
ASV_8679,0,0,0,0,0
ASV_8681,0,0,0,0,0
ASV_8682,0,0,0,0,0
ASV_8683,0,0,0,0,0
ASV_8684,0,0,0,0,0
ASV_8686,0,13,0,0,0
ASV_8687,0,0,0,3,0
ASV_8688,0,0,2,0,0
ASV_8689,0,0,0,0,0
ASV_8690,0,0,0,0,0
ASV_8691,0,0,0,0,0
ASV_8693,0,0,0,0,0
ASV_8694,0,0,0,0,0
ASV_8695,0,0,5,0,0
ASV_8698,0,0,0,0,0
ASV_8699,0,0,0,0,0
ASV_8700,0,0,3,0,0
ASV_8702,0,0,0,0,0
ASV_8703,0,0,0,0,0
ASV_8705,0,0,0,0,3
ASV_8708,0,0,0,0,0
ASV_8710,0,0,0,4,0
ASV_8714,0,0,0,0,0
ASV_8715,0,0,0,0,1
ASV_8716,0,0,0,8,0
ASV_8717,0,0,0,0,0
ASV_8719,0,0,0,0,0
ASV_8720,0,0,0,0,0
ASV_8722,24,0,0,39,24
ASV_8723,0,0,0,0,0
ASV_8724,0,0,0,0,0
ASV_8726,0,0,0,0,0
ASV_8728,0,0,0,0,0
ASV_8730,0,0,0,0,0
ASV_8732,0,0,0,0,0
ASV_8735,0,0,0,0,0
ASV_8738,0,0,0,0,0
ASV_8739,0,0,0,0,0
ASV_8740,0,0,0,0,0
ASV_8741,0,0,0,0,0
ASV_8744,0,0,0,0,0
ASV_8745,0,0,0,3,0
ASV_8747,0,0,0,0,0
ASV_8749,0,0,0,0,3
ASV_8751,0,0,0,0,0
ASV_8753,0,0,0,0,0
ASV_8755,0,0,0,0,0
ASV_8758,0,0,0,0,0
ASV_8759,0,0,0,0,0
ASV_8760,0,0,0,0,0
ASV_8761,0,0,0,0,0
ASV_8762,0,0,0,0,0
ASV_8763,0,0,0,0,0
ASV_8764,3,0,0,0,0
ASV_8765,3,0,0,8,0
ASV_8767,1,0,0,0,0
ASV_8768,0,0,0,0,0
ASV_8769,0,0,0,0,0
ASV_8770,0,0,0,0,0
ASV_8771,0,0,0,0,0
ASV_8772,0,0,0,0,3
ASV_8773,0,0,0,0,0
ASV_8775,0,0,0,0,0
ASV_8777,0,0,0,0,0
ASV_8778,0,0,0,20,0
ASV_8779,0,0,0,0,0
ASV_8780,0,0,0,0,0
ASV_8781,0,0,0,0,2
ASV_8783,0,0,0,0,0
ASV_8784,0,4,0,0,0
ASV_8785,0,0,0,0,3
ASV_8788,0,0,0,0,0
ASV_8789,0,0,0,0,3
ASV_8790,0,0,0,0,0
ASV_8791,0,0,0,0,0
ASV_8792,0,0,0,0,0
ASV_8793,0,0,0,0,0
ASV_8794,0,0,0,0,0
ASV_8797,0,0,0,0,0
ASV_8798,0,0,0,0,0
ASV_8799,0,0,0,0,0
ASV_8800,0,0,3,0,0
ASV_8801,0,0,0,0,0
ASV_8802,0,0,0,0,0
ASV_8803,0,0,0,0,0
ASV_8804,0,0,0,0,0
ASV_8808,0,0,0,0,0
ASV_8810,0,0,0,0,0
ASV_8811,0,0,0,0,0
ASV_8812,0,0,0,0,0
ASV_8813,0,0,0,0,0
ASV_8814,0,0,0,0,0
ASV_8815,0,0,0,0,0
ASV_8816,0,0,0,0,0
ASV_8817,12,0,0,0,0
ASV_8819,0,0,0,0,0
ASV_8820,0,0,0,0,0
ASV_8821,0,0,0,0,0
ASV_8825,0,0,0,0,0
ASV_8828,0,15,0,0,0
ASV_8829,2,0,0,0,0
ASV_8832,0,0,0,0,0
ASV_8833,0,0,0,0,0
ASV_8834,0,0,0,0,0
ASV_8835,0,0,0,0,0
ASV_8836,0,0,0,0,0
ASV_8837,0,0,0,0,0
ASV_8838,0,0,0,0,0
ASV_8839,0,0,0,0,0
ASV_8840,0,0,0,16,0
ASV_8842,3,0,0,0,0
ASV_8843,0,0,0,8,0
ASV_8844,0,0,0,0,0
ASV_8845,0,0,0,0,0
ASV_8846,0,0,0,0,0
ASV_8847,0,0,0,0,0
ASV_8849,0,0,0,0,0
ASV_8850,0,0,0,0,0
ASV_8851,0,0,0,0,6
ASV_8852,0,0,0,0,0
ASV_8853,0,0,8,0,0
ASV_8854,0,0,0,0,0
ASV_8855,0,0,0,0,0
ASV_8856,0,0,0,0,0
ASV_8857,0,0,0,0,0
ASV_8858,0,0,0,0,0
ASV_8859,0,0,8,0,0
ASV_8860,0,0,0,0,0
ASV_8863,0,0,0,1,1
ASV_8865,0,0,0,0,0
ASV_8866,0,0,0,0,0
ASV_8867,0,0,0,0,0
ASV_8868,0,0,0,0,0
ASV_8870,1,0,0,0,4
ASV_8871,0,0,0,0,0
ASV_8872,0,0,0,0,0
ASV_8875,0,0,0,0,0
ASV_8876,0,0,0,0,0
ASV_8878,0,0,0,0,0
ASV_8879,0,0,3,0,0
ASV_8880,5,0,0,0,0
ASV_8881,0,0,0,0,2
ASV_8883,4,0,0,0,0
ASV_8886,0,0,0,0,0
ASV_8888,0,0,0,0,0
ASV_8889,0,0,0,1,0
ASV_8890,0,0,0,0,0
ASV_8891,0,0,0,0,0
ASV_8892,0,0,0,0,0
ASV_8893,0,0,0,0,0
ASV_8894,0,0,0,0,29
ASV_8897,0,0,0,0,0
ASV_8898,0,0,0,0,0
ASV_8899,0,0,0,0,0
ASV_8901,0,0,0,0,0
ASV_8902,0,0,10,0,0
ASV_8903,0,0,3,0,0
ASV_8905,0,0,0,0,0
ASV_8906,0,0,0,0,0
ASV_8907,0,0,0,0,3
ASV_8908,0,0,0,0,0
ASV_8910,0,0,0,5,0
ASV_8911,2,0,0,0,0
ASV_8912,0,0,0,0,0
ASV_8913,0,0,0,0,0
ASV_8914,0,0,0,0,0
ASV_8916,0,0,0,0,0
ASV_8918,0,0,0,0,0
ASV_8919,0,0,0,0,0
ASV_8921,0,0,0,0,0
ASV_8922,0,0,0,0,0
ASV_8923,0,0,0,0,0
ASV_8924,0,0,0,0,0
ASV_8925,0,0,0,0,0
ASV_8927,0,0,0,0,0
ASV_8928,0,0,0,0,0
ASV_8929,0,0,0,0,0
ASV_8930,0,0,0,0,0
ASV_8931,0,0,0,0,0
ASV_8932,0,0,0,0,0
ASV_8933,0,0,0,0,0
ASV_8935,0,0,0,0,0
ASV_8937,0,0,0,0,0
ASV_8938,0,0,0,0,0
ASV_8940,17,0,0,3,0
ASV_8943,0,0,0,0,0
ASV_8945,0,0,0,0,0
ASV_8946,0,0,0,0,0
ASV_8948,0,0,0,0,0
ASV_8949,0,0,0,0,0
ASV_8950,0,0,3,0,0
ASV_8953,0,0,0,0,0
ASV_8955,0,0,0,0,2
ASV_8956,0,0,0,0,0
ASV_8957,0,2,0,0,0
ASV_8958,12,0,0,0,10
ASV_8962,0,0,0,0,0
ASV_8963,0,0,0,0,0
ASV_8965,1,0,0,4,0
ASV_8966,0,0,0,0,0
ASV_8967,0,2,0,0,0
ASV_8968,0,0,0,0,0
ASV_8969,0,0,0,0,0
ASV_8970,0,0,0,0,0
ASV_8971,0,0,0,0,0
ASV_8973,0,0,0,0,0
ASV_8974,0,0,0,0,4
ASV_8975,0,0,6,0,0
ASV_8976,0,0,0,0,0
ASV_8977,0,0,0,0,0
ASV_8978,0,0,0,0,2
ASV_8980,0,0,0,0,0
ASV_8981,0,0,0,0,0
ASV_8982,0,0,0,0,0
ASV_8985,0,0,0,0,0
ASV_8987,0,0,0,2,0
ASV_8988,0,0,0,0,0
ASV_8989,0,0,0,0,0
ASV_8990,3,0,0,0,0
ASV_8991,0,0,0,0,0
ASV_8992,0,0,0,0,0
ASV_8993,0,0,2,0,0
ASV_8994,2,0,3,0,2
ASV_8995,0,0,0,0,0
ASV_8996,0,0,0,0,0
ASV_8998,0,0,0,0,0
ASV_8999,0,7,0,0,0
ASV_9000,0,0,3,0,0
ASV_9001,0,0,0,0,0
ASV_9004,0,0,0,0,0
ASV_9005,0,0,0,0,0
ASV_9006,0,0,0,0,0
ASV_9008,0,0,0,0,0
ASV_9010,3,0,0,0,0
ASV_9011,0,0,0,0,0
ASV_9012,0,0,0,0,0
ASV_9015,0,0,4,0,0
ASV_9016,0,0,0,0,0
ASV_9018,9,0,0,0,0
ASV_9019,7,0,0,0,0
ASV_9020,0,0,0,0,0
ASV_9021,0,0,0,0,0
ASV_9022,0,0,0,0,0
ASV_9023,0,0,0,0,0
ASV_9027,0,0,0,0,0
ASV_9028,0,0,0,0,0
ASV_9029,0,0,0,0,0
ASV_9030,0,0,0,0,0
ASV_9033,0,0,0,0,0
ASV_9035,0,0,0,0,0
ASV_9036,0,0,0,0,0
ASV_9037,0,0,0,0,0
ASV_9038,0,0,0,0,0
ASV_9041,0,0,0,0,0
ASV_9043,0,0,0,0,0
ASV_9044,0,0,0,0,0
ASV_9045,0,0,0,0,0
ASV_9046,0,9,4,0,0
ASV_9047,0,0,0,0,0
ASV_9048,0,0,0,0,0
ASV_9049,0,0,3,0,0
ASV_9050,0,0,0,0,0
ASV_9051,0,0,0,0,0
ASV_9052,0,0,9,0,0
ASV_9053,0,0,0,0,0
ASV_9054,0,0,0,0,0
ASV_9056,0,0,0,0,0
ASV_9060,0,0,0,11,0
ASV_9062,36,0,29,50,0
ASV_9063,0,0,0,0,0
ASV_9064,0,0,0,0,0
ASV_9065,0,0,0,0,0
ASV_9066,0,0,0,0,0
ASV_9067,0,0,0,0,0
ASV_9068,0,0,0,0,0
ASV_9070,0,0,2,0,0
ASV_9071,0,0,0,10,0
ASV_9073,0,0,1,0,0
ASV_9074,0,0,0,2,0
ASV_9075,0,0,0,0,2
ASV_9076,0,0,0,0,0
ASV_9077,12,0,0,0,14
ASV_9078,0,0,0,0,0
ASV_9079,0,0,0,0,0
ASV_9080,0,0,0,0,0
ASV_9081,0,0,3,0,0
ASV_9082,3,0,0,0,0
ASV_9083,0,0,0,0,0
ASV_9085,0,0,0,0,0
ASV_9086,0,0,0,0,0
ASV_9087,0,0,0,6,0
ASV_9088,0,0,0,49,73
ASV_9089,2,0,0,0,0
ASV_9090,14,0,0,0,0
ASV_9091,53,68,42,76,60
ASV_9092,0,0,0,0,0
ASV_9093,0,0,0,0,0
ASV_9094,0,0,0,0,0
ASV_9095,0,0,0,0,0
ASV_9096,0,0,0,0,0
ASV_9098,0,0,0,3,0
ASV_9099,0,0,0,0,0
ASV_9100,0,0,0,0,0
ASV_9101,0,0,0,0,0
ASV_9102,0,0,0,0,0
ASV_9103,0,0,0,0,0
ASV_9104,0,0,0,2,0
ASV_9105,0,0,0,0,0
ASV_9106,0,21,43,0,0
ASV_9108,0,0,0,0,0
ASV_9109,0,0,0,0,0
ASV_9110,0,0,0,0,0
ASV_9112,0,0,0,0,0
ASV_9114,0,0,0,0,0
ASV_9115,0,0,0,0,0
ASV_9117,0,0,0,0,0
ASV_9118,1,0,0,0,0
ASV_9119,0,0,0,3,0
ASV_9120,0,0,0,0,0
ASV_9121,0,3,0,0,0
ASV_9122,0,0,0,0,0
ASV_9124,4,0,0,0,0
ASV_9128,0,3,0,0,0
ASV_9129,0,0,0,0,0
ASV_9130,0,0,0,0,0
ASV_9131,0,0,0,0,0
ASV_9132,0,0,0,0,0
ASV_9133,0,0,0,0,0
ASV_9135,0,9,0,0,4
ASV_9136,0,0,0,0,0
ASV_9137,0,0,0,0,0
ASV_9138,2,0,0,0,0
ASV_9140,0,0,0,0,0
ASV_9143,0,0,0,0,0
ASV_9144,0,0,0,0,0
ASV_9145,2,0,0,0,0
ASV_9146,0,0,0,0,0
ASV_9147,0,0,0,0,0
ASV_9148,0,0,0,0,0
