ID,YS0_F,YS25_F,YS50_F,YS75_F,YS100_F,
MP11488.pos,389871.81,407669.6157,517219.4612,483883.2275,565136.7994,Unclassified
MP11489.pos,62441.46204,189495.2544,582148.49,31365.33749,148190.6963,Unclassified
MP11490.pos,23899619.56,21884255.87,24187422.59,24171371.33,25949925.51,Unclassified
MP11491.pos,235255.2015,676862.7649,249031.4523,568723.9805,234825.3672,Unclassified
MP11492.pos,405979.1213,318350.7691,342821.8167,340665.8731,390387.0176,Unclassified
MP11495.pos,141010.2735,48709.28853,289976.1778,25974.31279,154317.4403,Unclassified
MP11496.pos,156591.7988,35145.8185,157125.7684,204358.9264,200168.7407,Unclassified
MP11497.pos,1326805.361,353718.0118,256637.2848,261793.1395,243073.2987,Unclassified
MP11498.pos,12436.36091,93900.915,1449.961867,6615.234588,14599.72268,Unclassified
MP11505.pos,244265.1709,219527.6654,188033.1185,126618.0484,146268.3081,Prenol lipids
MP11508.pos,243291.5753,136715.2199,212840.0307,156030.5263,160381.9004,Unclassified
MP11509.pos,336901.8515,17226.67939,7545.240743,257216.0181,101681.4935,Unclassified
MP11510.pos,710953.2266,927967.2212,826810.5921,851095.2421,829007.2431,Unclassified
MP11511.pos,36.93080203,10.30520514,306.5780525,5135.547196,756.2919066,Unclassified
MP11512.pos,12754362.44,13933733.6,12729796.57,12115275.72,12250627.39,Unclassified
MP11513.pos,704760.4077,3760135.382,4008655.871,3069154.89,7263513.706,Unclassified
MP11514.pos,6219621.109,1885713.92,1877147.141,2409620.08,1650577.097,Unclassified
MP11515.pos,3174772.408,1236698.543,2084629.127,5054981.08,123233.6126,Unclassified
MP11516.pos,3113205.41,3337310.544,236812.7912,7248290.618,1966155.083,Unclassified
MP11517.pos,1149831.178,630500.9646,751466.3851,409154.1569,549975.8802,Unclassified
MP11518.pos,2088365.611,1097150.806,1656726.305,2250477.957,1449167.713,Unclassified
MP11519.pos,10896803.48,9634380.373,9255730.413,10934841.54,8359098.694,Unclassified
MP11520.pos,869696.2102,1365341.007,372438.6661,1939546.856,440364.1762,Unclassified
MP11521.pos,5515538.798,4355803.117,5828292.976,7755460.105,4889162.777,Unclassified
MP11522.pos,6115956.096,4666035.268,3061293.178,5843141.181,3222387.714,Unclassified
MP11523.pos,3736256.217,2861427.482,2688552.703,5699338.476,2757565.793,Unclassified
MP11524.pos,110959.7175,82962.72869,71602.91352,91720.17127,78396.23112,Unclassified
MP11525.pos,152661.8194,80985.94929,197258.6302,45904.94915,59777.09694,Unclassified
MP11526.pos,4582312.445,7380798.902,5265081.987,1738841.493,7714048.204,Unclassified
MP11527.pos,142619.2304,117982.671,102525.234,219230.1685,96076.40367,Unclassified
MP11537.pos,103408.7749,74727.23289,70113.15961,57856.30618,83617.77973,Unclassified
MP11544.pos,14489.20551,20420.94048,12875.23594,10628.73477,22089.71926,Unclassified
MP11549.pos,8685594.395,7380344.746,9819678.604,9823242.216,7282565.268,Unclassified
MP11550.pos,324850.9716,467172.9236,421837.9473,403052.0275,328021.1509,Unclassified
MP11551.pos,561112.5254,495821.1887,543720.7336,577214.4558,427936.157,Unclassified
MP11552.pos,73709.9484,6437.36911,77712.69529,29654.10273,25884.552,Unclassified
MP11553.pos,15283472.05,9384200.281,6368599.276,8970656.527,8585080.003,Unclassified
MP11554.pos,35123.22875,50393.79802,27460.07551,58161.99953,37994.49622,Unclassified
MP11555.pos,101054.4685,166097.0848,173976.6117,157398.3956,142721.189,Unclassified
MP11560.pos,571759.4618,245308.4693,107576.0939,258866.8655,231889.8685,Unclassified
MP11564.pos,15772.0207,65416.95298,71096.20045,54102.08414,52768.5948,Unclassified
MP11565.pos,56365.23665,81166.33896,27747.70547,94326.10031,40654.65711,Unclassified
MP11566.pos,2521871.79,2320810.385,2448713.952,2364929.867,2235308.633,Unclassified
MP11567.pos,10966890.95,9730961.153,10525802.14,10382462.47,9408125.098,Unclassified
MP11572.pos,327473.3291,336918.1479,161193.8057,65903.14013,84228.67323,Unclassified
MP11573.pos,725583.9365,48525.86598,145440.7715,485031.1063,76918.31126,Unclassified
MP11574.pos,445943.7699,89589.97287,114773.8829,169899.422,80988.87795,Unclassified
MP11575.pos,1061800.451,3500077.982,2138651.518,481595.8599,783972.5225,Phenols
MP11576.pos,4019857.723,4017656.984,4772495.994,4785722.922,3591070.212,Unclassified
MP11578.pos,410099.141,323831.5822,169676.9269,166904.9323,161170.4868,Unclassified
MP11579.pos,948067.8526,672069.6711,498814.2102,645915.045,2559065.815,Fatty Acyls
MP11580.pos,8184947.383,1026421.524,5612555.692,215651.6903,1101192.607,Unclassified
MP11581.pos,265425.8967,203675.1907,198576.9282,300056.751,134357.7949,Unclassified
MP11582.pos,235212.4025,407524.2135,195921.7642,320503.5149,210617.8388,Unclassified
MP11583.pos,164663.3436,269582.9893,241150.2949,186462.4041,129676.9879,Unclassified
MP11584.pos,53293.00459,101071.1654,63852.00099,75256.22343,48010.43128,Unclassified
MP11586.pos,3159524.087,2378163.658,2648716.188,3530992.567,2833090.161,Unclassified
MP11587.pos,822669.0483,209172.6412,1014883.768,1784440.061,2764261.947,Unclassified
MP11588.pos,383680.8186,308919.0044,325607.2373,391663.8137,609319.1899,Unclassified
MP11596.pos,1356722.746,1201130.065,1526464.308,1566184.002,1043329.804,Unclassified
MP11601.pos,141106.4637,118710.7448,248958.64,173840.6843,193403.4741,Unclassified
MP11602.pos,103571.7582,62015.4737,90291.21669,176783.2543,236032.0455,Unclassified
MP11604.pos,96044.70789,54364.12534,66289.64826,120760.0953,150998.8906,Unclassified
MP11607.pos,25710.49563,94832.23115,111683.7679,21822.5772,76497.69482,Unclassified
MP11609.pos,63186.44683,34523.90103,39702.73419,21713.45242,117106.942,Unclassified
MP11610.pos,66180.36291,41478.43204,76148.19151,69714.23042,113455.6749,Unclassified
MP11611.pos,22174.54068,63923.72152,50471.8621,48127.27795,52488.71723,Unclassified
MP11612.pos,65756.07231,38347.15351,41811.4594,38191.6951,40138.00625,Unclassified
MP11613.pos,124772.3221,114915.7847,43311.60425,58892.65747,29407.23007,Unclassified
MP11614.pos,6622332.743,6226352.367,5868999.267,6685042.031,6468060.021,Unclassified
MP11615.pos,2018055.247,2195930.234,2196862.65,1898687.733,2036923.565,Unclassified
MP11616.pos,1321719.874,1491335.264,1429910.03,1395807.472,1318785.017,Unclassified
MP11617.pos,1462423.251,1763810.642,1627717.156,1666891.343,1571634.25,Unclassified
MP11618.pos,1245242.656,1199399.764,1162001.96,1162943.971,1196390.67,Unclassified
MP11619.pos,1412250.612,1351339.112,1344017.427,1239638.164,1283849.418,Unclassified
MP11620.pos,1225718.207,1144427.022,1224242.935,1337184.031,1320597.324,Unclassified
MP11621.pos,864604.3172,983477.9387,919576.6627,864081.1348,924785.6067,Unclassified
MP11622.pos,1044009.647,873009.1572,888447.9226,1012121.291,847486.3642,Unclassified
MP11623.pos,96127.21566,73703.14101,154181.862,117045.6474,132100.145,Unclassified
MP11624.pos,104251.0157,226817.5866,86215.32747,140333.3675,174364.6126,Unclassified
MP11625.pos,60664.78275,89959.50914,170847.6399,82084.86832,148788.0625,Unclassified
MP11626.pos,32803.19966,90442.82027,65634.6649,128417.5178,83795.06791,Unclassified
MP11627.pos,36596.28444,111353.1827,41296.33176,47198.72435,51205.53719,Unclassified
MP11628.pos,42843.56422,77729.09742,106698.2301,39636.88472,34090.85836,Unclassified
MP11629.pos,574116.2817,615200.7786,817262.5929,612711.9958,798188.1657,Unclassified
MP11630.pos,86904.45465,55888.86384,56190.37287,42116.04805,72511.3651,Unclassified
MP11634.pos,80559.11497,190510.6177,161397.284,144923.4008,146044.4244,Unclassified
MP11637.pos,214095.1218,293051.0315,135981.3299,104319.7842,108068.7018,Unclassified
MP11639.pos,35203.98549,53548.83473,59169.07899,491701.4953,566097.3963,Unclassified
MP11644.pos,335112.9987,300312.1863,341919.2584,340950.9443,343495.4582,Unclassified
MP11645.pos,213990.0623,196436.3907,202567.8137,210320.3805,174755.2702,Unclassified
MP11646.pos,202346.2553,272934.7863,1531478.633,244753.71,235556.498,Unclassified
MP11647.pos,1913920.56,46368.33234,25299.70759,50794.94347,379834.6186,Unclassified
MP11648.pos,2987394.377,3227231.4,2563812.198,2791906.062,2792853.411,Unclassified
MP11649.pos,514975.9965,372080.7735,289066.767,330434.6442,333643.8009,Unclassified
MP11650.pos,2411621.407,1914675.161,1747479.995,2277802.326,1990403.109,Carboxylic acids and derivatives
MP11651.pos,10544748.75,373852.9963,448336.6129,1088823.946,584214.525,Unclassified
MP11652.pos,3059930.383,20615107.56,2387782.276,2594915.408,4352192.162,Unclassified
MP11653.pos,1121421.538,1634855.467,1622489.962,18837318.12,909725.0934,Unclassified
MP11654.pos,219412.3279,198534.9915,201216.1264,809350.1381,399523.379,Unclassified
MP11655.pos,1761023.494,1377494.222,1330185.702,1774406.06,1364658.613,Unclassified
MP11656.pos,362008.6163,379044.4353,494254.488,499210.7261,619265.4882,Unclassified
MP11657.pos,315357108.3,288543024.7,300925361.2,338669418.1,270459424,Unclassified
MP11658.pos,51897755.19,52541211.36,47825141.21,49104523.64,64377920.23,Unclassified
MP11659.pos,7806273.836,10207914.44,10149418.95,8306722.411,11459520.82,Unclassified
MP11660.pos,175264766.7,119853062,138926217.4,189669381.9,126110076.3,Unclassified
MP11661.pos,38508.82252,184115.1121,37615.86925,87896.64263,41978.14177,Unclassified
MP11662.pos,27809996.85,18749057.55,23785817.67,35152583.69,20212062.26,Unclassified
MP11664.pos,91308.22423,109764.0499,128336.6499,87427.85844,108457.6177,Unclassified
MP11681.pos,171577.7586,144304.5733,280704.9389,151657.4374,34801.50552,Unclassified
MP11682.pos,57354.55279,140216.2321,93392.08027,75084.77454,212796.996,Unclassified
MP11685.pos,71988.79115,35435.8156,22248.35135,129485.1873,30798.38973,Unclassified
MP11687.pos,70046.13535,121597.2072,113818.266,109304.8433,87259.36514,Unclassified
MP11688.pos,10626038.06,8482004.882,4941157.743,7794465.406,8373481.053,Unclassified
MP11690.pos,20753.28425,78964.30317,62135.64493,38762.16838,14671.71547,Unclassified
MP11692.pos,30813.00594,203196.5667,560531.4819,549790.5231,743981.0836,Unclassified
MP11693.pos,309851.4619,266331.0994,242945.5223,340777.4587,28787.27437,Unclassified
MP11694.pos,38636.32173,84141.72984,60963.95989,27755.82067,61632.01541,Unclassified
MP11695.pos,37637.82337,82007.26871,58422.39669,27052.50589,60064.31337,Isoflavonoids
MP11696.pos,29612.71158,172550.4077,638818.2165,84348.06121,28604.14697,Isoflavonoids
MP11697.pos,71968.34023,161440.7766,173074.5168,48518.37373,47339.48577,Unclassified
MP11698.pos,208534.7673,207495.3379,224122.9492,228262.5268,268065.2309,Unclassified
MP11699.pos,602994.2954,1027414.347,1015765.538,1730168.39,1130385.531,Unclassified
MP11700.pos,1135682.919,248146.4493,237724.1808,553517.3327,2910356.696,Unclassified
MP11701.pos,7431452.27,11493363.44,9436457.673,10821021.75,9158034.215,Unclassified
MP11702.pos,991092.5236,1292560.977,1132408.45,1212485.148,1032553.615,Unclassified
MP11703.pos,125226.1605,228022.0784,373818.5108,249931.4446,186721.0453,Unclassified
MP11706.pos,144379.9185,111237.0755,2532702.67,247868.7261,489500.9919,Phenanthrenes and derivatives
MP11709.pos,684696.0567,1370829.738,955896.4231,883534.3948,622199.6653,Unclassified
MP11710.pos,314614.5749,100852.2889,52858.11873,94131.8111,130717.4373,Unclassified
MP11711.pos,264240.9809,321483.1251,422522.1101,1179548.77,886624.7069,Unclassified
MP11712.pos,462423.4756,483419.4409,761005.5214,1509443.867,1163448.002,Unclassified
MP11713.pos,174366.4747,284615.5713,285362.0995,356715.8199,254851.4272,Unclassified
MP11716.pos,692915.1253,35251.61039,644593.491,474900.1779,735895.0338,Unclassified
MP11717.pos,63864.46201,12685.45037,22821.26824,25262.67598,775751.0279,Unclassified
MP11718.pos,313222.8568,306293.015,283856.677,329359.0516,315125.8816,Unclassified
MP11719.pos,3209909.92,1916345.938,4230305.79,2090128.909,9855963.781,Unclassified
MP11720.pos,2305543.332,2867876.175,1700143.794,1958502.784,1751017.646,Unclassified
MP11721.pos,139217.5445,197520.6538,175631.0952,317573.6955,222272.9612,Unclassified
MP11722.pos,288343.3889,295238.8713,234697.7738,384045.3505,295610.4211,Fatty Acyls
MP11723.pos,1832695.107,2813481.597,881790.4089,680322.7963,3633456.459,Unclassified
MP11724.pos,186550.1091,64480.29617,100456.0761,98291.55779,1165275.328,Prenol lipids
MP11725.pos,116360.3072,160884.5949,49814.2021,46757.25721,50119.14482,Unclassified
MP11726.pos,1497168.26,753637.6915,257664.3624,164724.112,161844.1705,Unclassified
MP11727.pos,249312.6833,3916122.413,1591423.875,263585.993,1634602.147,Unclassified
MP11728.pos,297260.6966,314415.2519,210759.9061,325967.3524,534603.552,Unclassified
MP11729.pos,87761.9336,55087.80716,97619.42588,83515.05219,72284.67046,Unclassified
MP11730.pos,836701202.4,735567555.7,743614079,837986512.6,746811837.5,Unclassified
MP11731.pos,376900.3031,354654.6295,319404.7001,289348.4124,198887.1108,Unclassified
MP11732.pos,53.63441277,126.838105,9265.459836,867.8067178,47.93144,Unclassified
MP11735.pos,108239.5215,4346.331495,25240.54457,42705.65681,15935.95081,Unclassified
MP11736.pos,97584.87522,43735.75216,60796.33544,74833.83792,37951.91757,Unclassified
MP11737.pos,716979.6267,642625.7033,798847.5366,619916.2655,834895.5085,Unclassified
MP11738.pos,2092229.651,2625670.955,2079074.809,2728065.515,2082900.003,Unclassified
MP11740.pos,1995424.954,1356916.89,1555458.824,2438932.103,1491448.592,Unclassified
MP11741.pos,461101.9337,465453.9579,496224.607,419255.0488,477481.2198,Unclassified
MP11742.pos,539161.6242,581253.3087,532270.3498,552020.8225,532883.9268,Unclassified
MP11744.pos,112232.9846,119982.1514,114076.9314,132151.3823,129830.7379,Unclassified
MP11745.pos,151590.7087,210189.3655,172887.4176,191690.937,172999.3131,Unclassified
MP11747.pos,280449.9246,315448.416,238501.7859,282437.7411,293093.938,Unclassified
MP11748.pos,479573.731,211469.5319,372906.18,163725.0292,197825.0821,Unclassified
MP11749.pos,101694.2662,129999.5591,44295.2161,106539.3477,40778.96492,Unclassified
MP11750.pos,21365.30138,54152.13639,62223.1334,98584.58206,99286.23057,Unclassified
MP11751.pos,273231.612,446317.5119,318127.8665,579079.9435,650787.9267,Unclassified
MP11752.pos,123562.0573,112738.0977,195449.8251,205626.1544,311525.2574,Unclassified
MP11753.pos,485320.8797,163250.5323,123039.8633,220006.4848,127565.4195,Unclassified
MP11754.pos,317609.3886,323708.2104,490505.1193,388406.7541,365293.1243,Unclassified
MP11755.pos,222812.2242,286643.1249,245669.9896,155667.59,210566.4415,Unclassified
MP11756.pos,732531.8186,797677.6462,451621.6102,470615.0412,561477.8499,Unclassified
MP11758.pos,181397.1394,30863.18811,22029.87714,17138.48752,30039.126,Unclassified
MP11759.pos,201485.804,132088.8912,206120.8948,257731.9542,306551.5154,Unclassified
MP11760.pos,3862742.091,771976.5191,657100.1975,704362.6666,519506.0618,5'-deoxyribonucleosides
MP11765.pos,124451.8941,244616.291,192806.6819,267307.1053,587373.0832,Unclassified
MP11766.pos,395188.1355,346753.848,206875.456,162712.244,201974.1706,Unclassified
MP11767.pos,1119427.293,403680.9992,727715.2054,435016.7625,805017.9369,Unclassified
MP11768.pos,236917.6214,78641.58488,221205.5648,232167.3428,175340.3253,Unclassified
MP11769.pos,343515.8839,563975.5933,462811.655,614286.6205,483613.4343,Unclassified
MP11770.pos,316893.1719,516642.3352,436760.9746,9779.161585,371549.8917,Unclassified
MP11771.pos,838299.9591,1924495.369,862020.9854,1494822.988,852134.4103,Unclassified
MP11772.pos,748130.6891,1763361.859,671479.2441,1451827.591,855074.9714,Unclassified
MP11773.pos,1066417.43,19405.09934,27750.70834,46290.36254,143951.6195,Unclassified
MP11774.pos,1361212.72,94525.38617,95982.15299,43226.86612,94487.26302,Unclassified
MP11775.pos,264079.0389,81243.39074,130230.5283,236907.1848,181517.5281,Unclassified
MP11776.pos,102811.469,700915.609,203552.1675,139101.2285,398414.6257,Unclassified
MP11777.pos,3800064.882,776744.6779,704560.2778,3699876.378,714144.9905,Organooxygen compounds
MP11778.pos,743205.039,748827.6696,739282.2579,712793.3119,742179.5353,Unclassified
MP11779.pos,92710488.39,87243816.72,94134200.57,110568004,82308441.12,Unclassified
MP11780.pos,79156858.38,85961864.67,77569604.64,99755564.95,73874037.26,Unclassified
MP11781.pos,179301.9521,1087788.185,274154.3346,155377.3881,196151.9017,Unclassified
MP11782.pos,1665000.587,1129728.6,1178489.979,1586347.248,1117571.369,Unclassified
MP11783.pos,8347398.385,6830130.555,7455251.95,8921827.217,7079590.56,Organonitrogen compounds
MP11784.pos,1913294.062,1709647.971,1731700.505,2012708.732,1739582.923,Unclassified
MP11785.pos,8998940.245,6396712.89,6939963.942,8313708.785,6946616.429,Unclassified
MP11786.pos,36471586.98,29019990.47,32640298.87,42920864.8,29111678.13,Unclassified
MP11787.pos,5205733.307,4442584.375,4300277.172,5586310.024,4034436.306,Unclassified
MP11788.pos,39722002.91,43950276.16,38327186.73,47641178.11,34179531.62,Unclassified
MP11789.pos,1000681.687,642509.7415,671206.3161,782139.879,547295.7965,Unclassified
MP11790.pos,18898003.44,22196245.5,16311704.24,14238112.05,22849790.3,Fatty Acyls
MP11791.pos,7811433.469,8537298.113,5154071.146,6777249.515,6022103.266,Unclassified
MP11792.pos,1631247.821,2066427.502,1297503.351,61447.47002,578394.0423,Unclassified
MP11793.pos,1534046.741,1075719.547,495575.3924,10250152.22,334714.4878,Unclassified
MP11797.pos,284897.7971,36432.65976,145943.6573,196931.0825,175125.6461,Unclassified
MP11798.pos,178417.3098,42716.76673,421249.2496,381457.2134,330307.3212,Unclassified
MP11804.pos,179211.582,277348.9393,210150.9826,246695.412,224673.85,Unclassified
MP11806.pos,113267.2917,183250.8461,114017.6055,199644.0531,88370.97158,Unclassified
MP11807.pos,108367.8148,132148.5759,226627.574,228006.2604,176156.2927,Unclassified
MP11808.pos,750536.278,722436.5487,553019.2294,680182.0938,554573.3166,Unclassified
MP11809.pos,138398.0269,198969.1386,85157.72842,145437.744,78510.3272,Unclassified
MP11810.pos,346758.9335,314752.839,308383.7569,294939.1711,318893.7271,Unclassified
MP11811.pos,71798.43677,112992.9476,87670.97083,111510.1243,106700.3926,Unclassified
MP11812.pos,597314.0009,468546.6488,985155.4158,433369.1506,959142.3666,Unclassified
MP11813.pos,432679.6857,446255.2652,452337.4639,467988.9621,460004.4319,Unclassified
MP11814.pos,268952.6553,251430.5647,338836.5042,275050.9946,312902.6668,Unclassified
MP11815.pos,112872.6228,180940.6792,112577.7147,237896.7396,174661.6447,Unclassified
MP11816.pos,360818.6734,9664.87951,30749.59045,78636.43742,95929.73556,Unclassified
MP11817.pos,581225.9256,189683.0604,260077.5512,137640.2421,51121.9057,Flavonoids
MP11820.pos,2220482.918,3610205.688,2501291.364,2864718.966,2683916.321,0
MP11822.pos,2119017.82,1770665.055,2143823.93,1905873.471,1805979.533,Unclassified
MP11823.pos,532703.1539,547514.375,564747.5083,583442.3442,410604.1472,Unclassified
MP11824.pos,11958190.24,11901082.87,13719337.7,13840898.58,11533651.43,Unclassified
MP11825.pos,369887.4882,258482.472,243651.6949,183425.7012,420024.2951,Unclassified
MP11826.pos,71294.26602,39775.3952,30772.02978,50196.97951,65809.23562,Unclassified
MP11830.pos,5948.451743,26638.08382,17991.89781,1933.624265,1367.235816,Unclassified
MP11832.pos,144156.2397,1083956.918,29921.1113,53351.69389,111290.1188,Unclassified
MP11833.pos,6732139.777,3856974.962,4335479.035,4452849.956,3704146.533,Steroids and steroid derivatives
